season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
2008,9425,8939,0,8,2,51,49,1,0.16803755
2008,5100,9425,0,0,15,78,63,1,0.13686225
2008,5674,9425,0,-15,-41,29,70,0,0.06296173
2008,8939,9425,0,-8,-2,49,51,0,0.088275656
2008,10247,9425,0,-11,-10,78,88,0,0.08851692
2008,10809,9425,0,-2,-19,57,76,0,0.09898803
2008,3155,9525,0,13,19,66,47,1,0.13313048
2008,4172,9652,0,7,19,75,56,1,0.14980048
2008,4253,9652,0,-1,-13,58,71,0,0.16264513
2008,4206,9686,0,-5,13,80,67,1,0.086924076
2008,5100,9720,0,15,24,87,63,1,0.15408953
2008,8048,9975,0,-9,21,83,62,1,0.1502351
2008,1539,10043,0,7,-6,69,75,0,0.16029945
2008,4172,10043,0,11,15,72,57,1,0.146939
2008,8048,10043,0,-1,-12,72,84,0,0.15048099
2008,2295,10247,0,7,-2,99,101,0,0.17402428
2008,7682,10247,0,-1,-9,63,72,0,0.15213186
2008,9425,10247,0,11,10,88,78,1,0.16772342
2008,6304,10423,0,3,21,68,47,1,0.12974533
2008,6565,10423,0,-1,-20,41,61,0,0.10367274
2008,10653,10423,0,-9,-31,40,71,0,0.067621864
2008,311,10491,0,-3,-10,65,75,0,0.109824985
2008,2363,10491,0,5,-6,67,73,0,0.122859746
2008,10809,10491,0,4,4,79,75,1,0.13254118
2008,10423,10653,0,9,31,71,40,1,0.1901005
2008,1948,10687,0,-11,-15,56,71,0,0.14036804
2008,2071,10687,0,-7,17,73,56,1,0.13077052
2008,4206,10687,0,-8,-17,55,72,0,0.101494774
2008,3189,10809,0,-11,-12,61,73,0,0.10983914
2008,7224,10809,0,-3,-7,78,85,0,0.15083233
2008,9425,10809,0,2,19,76,57,1,0.15408957
2008,10491,10809,0,-4,-4,75,79,0,0.12831996
2009,3292,63,0,9,13,77,64,1,0.15766835
2009,5605,150,0,0,15,58,43,1,0.10373619
2009,10044,244,0,11,13,80,67,1,0.1397908
2009,1574,312,0,-1,-14,57,71,0,0.16560504
2009,4620,312,0,11,39,103,64,1,0.17160541
2009,9789,312,0,7,-13,71,84,0,0.15961973
2009,8686,346,0,3,11,78,67,1,0.1275385
2009,8770,346,0,-5,-9,57,66,0,0.12823257
2009,2364,716,0,13,24,86,62,1,0.14259157
2009,9687,788,0,-3,17,72,55,1,0.12102893
2009,4756,1037,0,1,4,75,71,1,0.085655235
2009,8940,1071,0,-1,13,79,66,1,0.15995823
2009,4965,1163,0,-3,13,84,71,1,0.13229512
2009,1803,1404,0,15,56,103,47,1,0.16623208
2009,5236,1540,0,-3,3,62,59,1,0.1482973
2009,312,1574,0,1,14,71,57,1,0.09316922
2009,10356,1574,0,9,-15,69,84,0,0.12447546
2009,1404,1803,0,-15,-56,47,103,0,0.09610894
2009,5270,1803,0,-1,9,82,73,1,0.1394419
2009,5406,1803,0,-2,-7,75,82,0,0.107922465
2009,7225,1803,0,-4,-12,60,72,0,0.11694372
2009,8940,1803,0,-8,-26,66,92,0,0.13517419
2009,5406,1870,0,11,19,78,59,1,0.14957035
2009,5101,1977,0,13,11,81,70,1,0.17324981
2009,4173,2106,0,8,17,60,43,1,0.083035365
2009,10492,2106,0,5,-8,60,68,0,0.080472924
2009,716,2364,0,-13,-24,62,86,0,0.116100565
2009,8906,2364,0,-5,-5,69,74,0,0.11367925
2009,10044,2364,0,-1,23,77,54,1,0.15070006
2009,7024,2631,0,15,10,72,62,1,0.14774017
2009,10688,2902,0,-7,2,61,59,1,0.120379
2009,63,3292,0,-9,-13,64,77,0,0.10384254
2009,6305,3292,0,3,21,98,77,1,0.10542229
2009,10248,3292,0,-8,-2,81,83,0,0.142435
2009,10248,3769,0,-7,4,76,72,1,0.116429605
2009,2106,4173,0,-8,-17,43,60,0,0.16913447
2009,5270,4173,0,1,5,67,62,1,0.16169894
2009,5800,4173,0,-11,-10,74,84,0,0.15266986
2009,312,4620,0,-11,-39,64,103,0,0.08535648
2009,5270,4620,0,-1,12,64,52,1,0.12328738
2009,5605,4620,0,-15,-20,54,74,0,0.064192295
2009,8049,4620,0,-8,-7,72,79,0,0.12260635
2009,1037,4756,0,-1,-4,71,75,0,0.16147134
2009,6305,4756,0,7,14,84,70,1,0.111081466
2009,5406,4897,0,3,4,83,79,1,0.10149604
2009,9823,4897,0,-5,-1,57,58,0,0.1503088
2009,1163,4965,0,3,-13,71,84,0,0.13151576
2009,5101,4965,0,8,19,89,70,1,0.17347997
2009,1977,5101,0,-13,-11,70,81,0,0.077832624
2009,4965,5101,0,-8,-19,70,89,0,0.07765586
2009,5406,5101,0,-1,11,102,91,1,0.07650264
2009,1540,5236,0,3,-3,59,62,0,0.11798309
2009,6688,5236,0,8,10,73,63,1,0.14054073
2009,1803,5270,0,1,-9,73,82,0,0.10981067
2009,4173,5270,0,-1,-5,62,67,0,0.09271675
2009,4620,5270,0,1,-12,52,64,0,0.122217715
2009,6305,5270,0,1,17,89,72,1,0.0858431
2009,7449,5270,0,-13,-15,62,77,0,0.078679174
2009,9687,5270,0,-8,-5,69,74,0,0.0769198
2009,8906,5304,0,3,14,76,62,1,0.13212073
2009,10390,5372,0,9,13,71,58,1,0.11574218
2009,1803,5406,0,2,7,82,75,1,0.15085036
2009,1870,5406,0,-11,-19,59,78,0,0.118863806
2009,4897,5406,0,-3,-4,79,83,0,0.155786
2009,5101,5406,0,1,-11,91,102,0,0.1749815
2009,150,5605,0,0,-15,43,58,0,0.16879147
2009,4620,5605,0,15,20,74,54,1,0.1991621
2009,6688,5639,0,13,28,82,54,1,0.15686181
2009,4173,5800,0,11,10,84,74,1,0.10447299
2009,3292,6305,0,-3,-21,77,98,0,0.15561146
2009,4756,6305,0,-7,-14,70,84,0,0.15126507
2009,5270,6305,0,-1,-17,72,89,0,0.17064872
2009,6688,6305,0,-1,-12,60,72,0,0.15199867
2009,7279,6305,0,-15,-43,58,101,0,0.15401866
2009,10044,6305,0,-2,-14,69,83,0,0.17743243
2009,7225,6464,0,7,5,61,56,1,0.1061309
2009,8049,6653,0,-1,2,74,72,1,0.17734754
2009,5236,6688,0,-8,-10,63,73,0,0.11892625
2009,5639,6688,0,-13,-28,54,82,0,0.10639128
2009,6305,6688,0,1,12,72,60,1,0.110126294
2009,8686,6688,0,-1,-13,71,84,0,0.12991118
2009,7024,6722,0,7,8,84,76,1,0.11577332
2009,8804,6722,0,-1,-2,75,77,0,0.09540628
2009,2631,7024,0,-15,-10,62,72,0,0.10820951
2009,6722,7024,0,-7,-8,76,84,0,0.1327608
2009,10044,7024,0,-2,2,78,76,1,0.14110139
2009,10810,7024,0,-3,-5,55,60,0,0.1332354
2009,10810,7078,0,9,18,77,59,1,0.16134
2009,1803,7225,0,4,12,72,60,1,0.13910429
2009,6464,7225,0,-7,-5,56,61,0,0.14740878
2009,10390,7225,0,1,-2,74,76,0,0.1213669
2009,6305,7279,0,15,43,101,58,1,0.10749617
2009,5270,7449,0,13,15,77,62,1,0.17997646
2009,8686,8015,0,11,15,59,44,1,0.102104366
2009,4620,8049,0,8,7,79,72,1,0.12310445
2009,6653,8049,0,1,-2,72,74,0,0.081061944
2009,346,8686,0,-3,-11,67,78,0,0.12806015
2009,6688,8686,0,1,13,84,71,1,0.12623787
2009,8015,8686,0,-11,-15,44,59,0,0.14759415
2009,346,8770,0,5,9,66,57,1,0.12715644
2009,6722,8804,0,1,2,77,75,1,0.15927958
2009,2364,8906,0,5,5,74,69,1,0.14574422
2009,5304,8906,0,-3,-14,62,76,0,0.13158074
2009,1071,8940,0,1,-13,66,79,0,0.0963327
2009,1803,8940,0,8,26,92,66,1,0.11536743
2009,9908,9426,0,-5,-1,64,65,0,0.15183625
2009,10044,9426,0,3,20,89,69,1,0.17017642
2009,788,9687,0,3,-17,55,72,0,0.14839041
2009,5270,9687,0,8,5,74,69,1,0.18226725
2009,312,9789,0,-7,13,84,71,1,0.100962356
2009,4897,9823,0,5,1,58,57,1,0.09222965
2009,9426,9908,0,5,1,65,64,1,0.10646291
2009,244,10044,0,-11,-13,67,80,0,0.10592006
2009,2364,10044,0,1,-23,54,77,0,0.097541496
2009,6305,10044,0,2,14,83,69,1,0.07701042
2009,7024,10044,0,2,-2,76,78,0,0.10491352
2009,9426,10044,0,-3,-20,69,89,0,0.08258322
2009,3292,10248,0,8,2,83,81,1,0.10741929
2009,3769,10248,0,7,-4,72,76,0,0.12739204
2009,1574,10356,0,-9,15,84,69,1,0.12484296
2009,5372,10390,0,-9,-13,58,71,0,0.14435849
2009,7225,10390,0,-1,2,76,74,1,0.14003856
2009,2106,10492,0,-5,8,68,60,1,0.17247087
2009,2902,10688,0,7,-2,59,61,0,0.13128182
2009,10810,10688,0,8,11,60,49,1,0.13825393
2009,7024,10810,0,3,5,60,55,1,0.11515537
2009,7078,10810,0,-9,-18,59,77,0,0.09357038
2009,10688,10810,0,-8,-11,49,60,0,0.11130102
2010,2365,401,0,15,29,73,44,1,0.17609012
2010,10655,401,0,0,-17,44,61,0,0.15292823
2010,2365,647,0,2,7,78,71,1,0.12389478
2010,6757,647,0,-8,-8,68,76,0,0.14096646
2010,7616,647,0,-11,-9,59,68,0,0.12833397
2010,8532,647,0,-7,-23,49,72,0,0.11795366
2010,2365,1038,0,4,2,61,59,1,0.11788748
2010,4208,1038,0,3,-7,56,63,0,0.10848611
2010,5271,1038,0,0,-2,50,52,0,0.12008783
2010,5774,1038,0,-8,-2,52,54,0,0.12625436
2010,8687,1038,0,4,-4,59,63,0,0.1483986
2010,9872,1038,0,-7,-18,59,77,0,0.11494782
2010,2804,1072,0,-3,-7,92,99,0,0.08844457
2010,4208,1072,0,5,12,84,72,1,0.09331174
2010,2365,1164,0,7,15,68,53,1,0.1302971
2010,4621,1164,0,-1,-15,62,77,0,0.11893484
2010,5407,1541,0,-3,8,86,78,1,0.10268911
2010,4289,1871,0,11,17,62,45,1,0.17749187
2010,8771,1871,0,7,-13,65,78,0,0.13286255
2010,10689,1871,0,8,-18,69,87,0,0.14854273
2010,401,2365,0,-15,-29,44,73,0,0.08951493
2010,647,2365,0,-2,-7,71,78,0,0.12960218
2010,1038,2365,0,-4,-2,59,61,0,0.13421592
2010,1164,2365,0,-7,-15,53,68,0,0.12468506
2010,7226,2365,0,-3,-13,57,70,0,0.12674616
2010,10493,2365,0,-1,-21,57,78,0,0.12489178
2010,4289,2632,0,15,29,100,71,1,0.17946401
2010,1072,2804,0,3,7,99,92,1,0.16444845
2010,3293,2903,0,1,7,67,60,1,0.1144948
2010,6620,3157,0,-11,14,97,83,1,0.10960351
2010,6654,3259,0,8,9,75,66,1,0.14311944
2010,6723,3259,0,3,-5,59,64,0,0.11479597
2010,2903,3293,0,-1,-7,60,67,0,0.14426328
2010,8687,3293,0,7,22,87,65,1,0.1757783
2010,4966,3584,0,9,12,89,77,1,0.12740839
2010,4425,4174,0,-15,-16,74,90,0,0.13080159
2010,6465,4174,0,-8,2,69,67,1,0.14988686
2010,1038,4208,0,-3,7,63,56,1,0.14645693
2010,1072,4208,0,-5,-12,72,84,0,0.15811118
2010,6363,4208,0,-13,-20,62,82,0,0.10602552
2010,10811,4208,0,-4,-5,96,101,0,0.1327257
2010,1871,4289,0,-11,-17,45,62,0,0.07350758
2010,2632,4289,0,-15,-29,71,100,0,0.071992934
2010,10357,4289,0,-8,-30,60,90,0,0.069331475
2010,10493,4289,0,-1,7,73,66,1,0.08848769
2010,4174,4425,0,15,16,90,74,1,0.12656578
2010,1164,4621,0,1,15,77,62,1,0.1394792
2010,10391,4898,0,-5,2,80,78,1,0.15457126
2010,3584,4966,0,-9,-12,77,89,0,0.124953575
2010,5271,4966,0,-1,2,85,83,1,0.12456862
2010,1038,5271,0,0,2,52,50,1,0.13135096
2010,4966,5271,0,1,-2,83,85,0,0.12790962
2010,6139,5271,0,-7,-3,67,70,0,0.09385413
2010,6465,5271,0,-4,-7,52,59,0,0.13909584
2010,8805,5271,0,-1,-1,69,70,0,0.11092131
2010,10811,5305,0,5,11,65,54,1,0.15820031
2010,1541,5407,0,3,-8,78,86,0,0.16243741
2010,10493,5407,0,8,9,68,59,1,0.16524085
2010,6105,5538,0,11,5,62,57,1,0.110055104
2010,10493,5640,0,13,27,77,50,1,0.11627883
2010,1038,5774,0,8,2,54,52,1,0.12332186
2010,9977,5774,0,9,-1,65,66,0,0.115576416
2010,5538,6105,0,-11,-5,57,62,0,0.13926041
2010,10391,6105,0,-8,18,82,64,1,0.13332574
2010,5271,6139,0,7,3,70,67,1,0.16891035
2010,4208,6363,0,13,20,82,62,1,0.16112956
2010,4174,6465,0,8,-2,67,69,0,0.10171591
2010,5271,6465,0,4,7,59,52,1,0.11000367
2010,9654,6465,0,1,-3,66,69,0,0.07900106
2010,6757,6567,0,-5,1,51,50,1,0.18621956
2010,7025,6586,0,11,23,89,66,1,0.12019815
2010,3157,6620,0,11,-14,83,97,0,0.14191297
2010,8805,6620,0,8,15,83,68,1,0.117040694
2010,3259,6654,0,-8,-9,66,75,0,0.11207061
2010,7819,6654,0,-13,-17,51,68,0,0.08502117
2010,8805,6654,0,-4,3,76,73,1,0.10704082
2010,3259,6723,0,-3,5,64,59,1,0.14894901
2010,647,6757,0,8,8,76,68,1,0.107374094
2010,6567,6757,0,5,-1,50,51,0,0.07261866
2010,6586,7025,0,-11,-23,66,89,0,0.14387643
2010,10811,7025,0,-3,3,71,68,1,0.1483658
2010,2365,7226,0,3,13,70,57,1,0.12761344
2010,8050,7226,0,-9,-8,64,72,0,0.13070545
2010,8941,7226,0,-1,-2,61,63,0,0.13328314
2010,8532,7382,0,-3,9,80,71,1,0.12445241
2010,10045,7450,0,13,3,73,70,1,0.17179108
2010,647,7616,0,11,9,68,59,1,0.12382215
2010,8805,7718,0,5,3,62,59,1,0.10259666
2010,6654,7819,0,13,17,68,51,1,0.178339
2010,7226,8050,0,9,8,72,64,1,0.12272023
2010,647,8532,0,7,23,72,49,1,0.13733777
2010,7382,8532,0,3,-9,71,80,0,0.13234659
2010,10045,8532,0,8,-7,68,75,0,0.1519094
2010,1038,8687,0,-4,4,63,59,1,0.09448912
2010,3293,8687,0,-7,-22,65,87,0,0.07346087
2010,10011,8687,0,-15,-23,56,79,0,0.06433165
2010,1871,8771,0,-7,13,78,65,1,0.1316169
2010,5271,8805,0,1,1,70,69,1,0.14668815
2010,6620,8805,0,-8,-15,68,83,0,0.1419883
2010,6654,8805,0,4,-3,73,76,0,0.14966846
2010,7718,8805,0,-5,-3,59,62,0,0.15308167
2010,10357,8907,0,-1,1,81,80,1,0.11737608
2010,7226,8941,0,1,2,63,61,1,0.11936397
2010,9824,8941,0,-7,-16,53,69,0,0.1071783
2010,6465,9654,0,-1,3,69,66,1,0.1794626
2010,8941,9824,0,7,16,69,53,1,0.14914942
2010,1038,9872,0,7,18,77,59,1,0.1380435
2010,5774,9977,0,-9,1,66,65,1,0.13633928
2010,8687,10011,0,15,23,79,56,1,0.18766494
2010,7450,10045,0,-13,-3,70,73,0,0.08371118
2010,8532,10045,0,-8,7,75,68,1,0.09898077
2010,4289,10357,0,8,30,90,60,1,0.18292935
2010,8907,10357,0,1,-1,80,81,0,0.14602996
2010,4898,10391,0,5,-2,78,80,0,0.10146523
2010,6105,10391,0,8,-18,64,82,0,0.117782295
2010,10493,10391,0,9,13,69,56,1,0.11373296
2010,2365,10493,0,1,21,78,57,1,0.13002792
2010,4289,10493,0,1,-7,66,73,0,0.15798712
2010,5407,10493,0,-8,-9,59,68,0,0.0990389
2010,5640,10493,0,-13,-27,50,77,0,0.13664287
2010,10391,10493,0,-9,-13,56,69,0,0.13859816
2010,401,10655,0,0,17,61,44,1,0.119672745
2010,1871,10689,0,-8,18,87,69,1,0.111200646
2010,10712,10689,0,-9,-4,49,53,0,0.10758978
2010,10689,10712,0,9,4,53,49,1,0.15324423
2010,4208,10811,0,4,5,101,96,1,0.12636477
2010,5305,10811,0,-5,-11,54,65,0,0.10679966
2010,7025,10811,0,3,-3,68,71,0,0.11435281
2011,6568,65,0,13,13,69,56,1,0.14974831
2011,9757,152,0,0,9,70,61,1,0.09757079
2011,1805,314,0,2,2,65,63,1,0.08613445
2011,2366,314,0,4,-16,77,93,0,0.10437447
2011,5103,314,0,-7,-2,75,77,0,0.06945192
2011,8908,314,0,1,-1,69,70,0,0.08875068
2011,9560,382,0,0,4,81,77,1,0.13427754
2011,10690,667,0,9,14,72,58,1,0.13622177
2011,4175,824,0,15,19,72,53,1,0.16817684
2011,1805,978,0,11,29,81,52,1,0.1289265
2011,1805,1039,0,5,12,53,41,1,0.15215075
2011,2805,1039,0,6,-3,71,74,0,0.16065837
2011,6758,1039,0,-1,-2,58,60,0,0.17237975
2011,7026,1039,0,7,-1,70,71,0,0.16973585
2011,9910,1039,0,-3,-8,62,70,0,0.15350781
2011,10690,1039,0,4,-7,54,61,0,0.17162175
2011,2805,1073,0,1,9,83,74,1,0.08276622
2011,3294,1073,0,-8,-22,67,89,0,0.084834106
2011,10713,1073,0,-11,-8,66,74,0,0.054883406
2011,1805,1474,0,3,11,69,58,1,0.11742231
2011,5408,1474,0,-5,-15,63,78,0,0.13603555
2011,9295,1542,0,0,-18,52,70,0,0.10586579
2011,10494,1542,0,7,8,84,76,1,0.11585012
2011,314,1805,0,-2,-2,63,65,0,0.1650869
2011,978,1805,0,-11,-29,52,81,0,0.13222161
2011,1039,1805,0,-5,-12,41,53,0,0.11438484
2011,1474,1805,0,-3,-11,58,69,0,0.14105709
2011,4290,1805,0,-1,-1,55,56,0,0.14615244
2011,7719,1805,0,1,-7,67,74,0,0.17191276
2011,314,2366,0,-4,16,93,77,1,0.14133759
2011,3356,2366,0,-15,-42,45,87,0,0.13768014
2011,5238,2366,0,-7,-2,71,73,0,0.08931721
2011,1039,2805,0,-6,3,74,71,1,0.10330753
2011,1073,2805,0,-1,-9,74,83,0,0.16313052
2011,7820,2805,0,-13,-28,51,79,0,0.12429829
2011,9428,2805,0,-5,-8,65,73,0,0.1195004
2011,6568,2904,0,8,-14,57,71,0,0.18360305
2011,8942,2904,0,3,-7,50,57,0,0.14883403
2011,9910,2904,0,-1,1,72,71,1,0.14936797
2011,6655,3124,0,7,32,98,66,1,0.11523852
2011,10046,3124,0,-1,-4,57,61,0,0.081170425
2011,9910,3158,0,-5,18,74,56,1,0.13529764
2011,10392,3192,0,3,3,68,65,1,0.15819734
2011,1073,3294,0,8,22,89,67,1,0.16043803
2011,8431,3294,0,5,-15,71,86,0,0.14084855
2011,2366,3356,0,15,42,87,45,1,0.109136626
2011,4175,3771,0,8,14,73,59,1,0.19012424
2011,9655,3771,0,1,-11,62,73,0,0.1818124
2011,8688,3878,0,11,17,77,60,1,0.12364337
2011,824,4175,0,-15,-19,53,72,0,0.08836432
2011,3771,4175,0,-8,-14,59,73,0,0.07150821
2011,7383,4175,0,-11,-20,57,77,0,0.12291682
2011,9910,4175,0,-10,10,71,61,1,0.09871458
2011,9825,4209,0,-7,-5,68,73,0,0.14435647
2011,10690,4209,0,1,5,70,65,1,0.15746334
2011,1805,4290,0,1,1,56,55,1,0.11078794
2011,6307,4290,0,2,-7,69,76,0,0.108577475
2011,6655,4290,0,3,-2,60,62,0,0.121657036
2011,7159,4290,0,-9,-2,57,59,0,0.11590439
2011,10494,4290,0,-1,-8,63,71,0,0.12875706
2011,6307,4540,0,13,15,102,87,1,0.13325037
2011,5607,4622,0,-9,1,62,61,1,0.1206514
2011,6307,4899,0,9,18,81,63,1,0.1601419
2011,8688,4899,0,8,-4,62,66,0,0.1644428
2011,10812,4899,0,5,-11,55,66,0,0.15008587
2011,314,5103,0,7,2,77,75,1,0.18680827
2011,2366,5238,0,7,2,73,71,1,0.17210728
2011,8806,5238,0,-1,-30,45,75,0,0.16901329
2011,9428,5272,0,3,2,78,76,1,0.17077933
2011,1474,5408,0,5,15,78,63,1,0.11682184
2011,4622,5607,0,9,-1,61,62,0,0.1413243
2011,7383,5607,0,1,17,65,48,1,0.1630478
2011,7719,5789,0,13,18,68,50,1,0.15724015
2011,4290,6307,0,-2,7,76,69,1,0.14903055
2011,4540,6307,0,-13,-15,87,102,0,0.1300812
2011,4899,6307,0,-9,-18,63,81,0,0.10942788
2011,10392,6307,0,-5,-3,83,86,0,0.14457661
2011,65,6568,0,-13,-13,56,69,0,0.09722302
2011,2904,6568,0,-8,14,71,57,1,0.07122179
2011,8908,6587,0,9,4,85,81,1,0.1138878
2011,3124,6655,0,-7,-32,66,98,0,0.13692996
2011,4290,6655,0,-3,2,62,60,1,0.13200039
2011,9757,6655,0,-15,-29,46,75,0,0.08613765
2011,1039,6758,0,1,2,60,58,1,0.08804579
2011,8772,6958,0,3,2,66,64,1,0.1219717
2011,1039,7026,0,-7,1,71,70,1,0.09148827
2011,9560,7026,0,-15,-23,51,74,0,0.083080426
2011,4290,7159,0,9,2,59,57,1,0.13949059
2011,8567,7227,0,-11,-22,43,65,0,0.10636101
2011,9910,7227,0,-8,18,94,76,1,0.12085284
2011,4175,7383,0,11,20,77,57,1,0.123187974
2011,5607,7383,0,-1,-17,48,65,0,0.09236644
2011,9978,7383,0,7,-3,66,69,0,0.086813554
2011,1805,7719,0,-1,7,74,67,1,0.077246875
2011,5789,7719,0,-13,-18,50,68,0,0.088515766
2011,8772,7719,0,-5,-7,64,71,0,0.07941516
2011,2805,7820,0,13,28,79,51,1,0.13332748
2011,3294,8431,0,-5,15,86,71,1,0.11034049
2011,7227,8567,0,11,22,65,43,1,0.15656665
2011,3878,8688,0,-11,-17,60,77,0,0.13516283
2011,4899,8688,0,-8,4,66,62,1,0.103827894
2011,6958,8772,0,-3,-2,64,66,0,0.13640514
2011,7719,8772,0,5,7,71,64,1,0.16908956
2011,5238,8806,0,1,30,75,45,1,0.09334572
2011,314,8908,0,-1,1,70,69,1,0.16168043
2011,6587,8908,0,-9,-4,81,85,0,0.14237455
2011,2904,8942,0,-3,7,57,50,1,0.11649257
2011,1542,9295,0,0,18,70,52,1,0.14566873
2011,2805,9428,0,5,8,73,65,1,0.13957456
2011,5272,9428,0,-3,-2,76,78,0,0.10019114
2011,382,9560,0,0,-4,77,81,0,0.14136264
2011,7026,9560,0,15,23,74,51,1,0.18068323
2011,3771,9655,0,-1,11,73,62,1,0.0823306
2011,9910,9689,0,0,13,59,46,1,0.14814727
2011,152,9757,0,0,-9,61,70,0,0.17259142
2011,6655,9757,0,15,29,75,46,1,0.18137234
2011,4209,9825,0,7,5,73,68,1,0.11697243
2011,1039,9910,0,3,8,70,62,1,0.112617865
2011,2904,9910,0,1,-1,71,72,0,0.11579737
2011,3158,9910,0,5,-18,56,74,0,0.12660371
2011,4175,9910,0,10,-10,61,71,0,0.15470035
2011,7227,9910,0,8,-18,76,94,0,0.13769765
2011,9689,9910,0,0,-13,46,59,0,0.11673489
2011,7383,9978,0,-7,3,69,66,1,0.17027792
2011,3124,10046,0,1,4,61,57,1,0.18128811
2011,3192,10392,0,-3,-3,65,68,0,0.10391566
2011,6307,10392,0,5,3,86,83,1,0.114376694
2011,1542,10494,0,-7,-8,76,84,0,0.13266869
2011,4290,10494,0,1,8,71,63,1,0.12275586
2011,667,10690,0,-9,-14,58,72,0,0.116220735
2011,1039,10690,0,-4,7,61,54,1,0.089032724
2011,4209,10690,0,-1,-5,65,70,0,0.09990673
2011,1073,10713,0,11,8,74,66,1,0.19943516
2011,4899,10812,0,-5,11,66,55,1,0.12252128
2012,1907,100,0,1,1,58,57,1,0.15776011
2012,1704,649,0,-8,-17,63,80,0,0.12648726
2012,4291,649,0,2,12,82,70,1,0.13515939
2012,7533,649,0,-11,-8,60,68,0,0.13383378
2012,10813,649,0,-7,-5,70,75,0,0.087923475
2012,3159,668,0,11,15,74,59,1,0.15714088
2012,3913,1074,0,0,-6,72,78,0,0.09131174
2012,4900,1074,0,11,20,88,68,1,0.121613115
2012,8198,1166,0,0,11,65,54,1,0.13802518
2012,2905,1475,0,3,-6,56,62,0,0.16147935
2012,6656,1475,0,4,15,81,66,1,0.14858222
2012,8909,1475,0,-5,-6,59,65,0,0.124383844
2012,649,1704,0,8,17,80,63,1,0.12742297
2012,9656,1704,0,5,-4,64,68,0,0.11994209
2012,5776,1738,0,5,17,58,41,1,0.15210816
2012,3981,1806,0,1,13,77,64,1,0.15350606
2012,100,1907,0,-1,-1,57,58,0,0.09363187
2012,6308,1907,0,7,14,87,73,1,0.11931409
2012,4623,2075,0,9,7,69,62,1,0.089584805
2012,4176,2265,0,13,15,65,50,1,0.14222886
2012,4427,2367,0,-13,5,75,70,1,0.17099245
2012,4623,2806,0,3,4,72,68,1,0.15228213
2012,4900,2806,0,4,-10,58,68,0,0.17950654
2012,6274,2806,0,-8,-34,50,84,0,0.17060441
2012,10081,2806,0,-3,-26,45,71,0,0.16779721
2012,1475,2905,0,-3,6,62,56,1,0.09576088
2012,8330,2905,0,-11,-3,63,66,0,0.10937724
2012,668,3159,0,-11,-15,59,74,0,0.10236959
2012,5956,3159,0,-8,3,66,63,1,0.08877639
2012,6656,3295,0,5,7,73,66,1,0.13558803
2012,10495,3295,0,-3,-23,54,77,0,0.10636641
2012,9979,3431,0,7,9,79,70,1,0.11587599
2012,4291,3845,0,3,12,102,90,1,0.11381207
2012,6141,3845,0,-9,-13,66,79,0,0.07779267
2012,9911,3845,0,-8,-2,61,63,0,0.13254656
2012,1074,3913,0,0,6,78,72,1,0.16420469
2012,1806,3981,0,-1,-13,64,77,0,0.12383101
2012,4291,3981,0,7,16,87,71,1,0.17752582
2012,2265,4176,0,-13,-15,50,65,0,0.11308479
2012,4291,4176,0,1,8,67,59,1,0.13020694
2012,5956,4176,0,-9,-3,57,60,0,0.08697805
2012,6308,4176,0,1,-13,67,80,0,0.13766041
2012,6656,4176,0,0,-2,62,64,0,0.11760243
2012,7228,4176,0,-8,-3,60,63,0,0.1096375
2012,8232,4210,0,-1,-6,64,70,0,0.11224452
2012,8689,4210,0,7,16,75,59,1,0.15012507
2012,649,4291,0,-2,-12,70,82,0,0.11613147
2012,3845,4291,0,-3,-12,90,102,0,0.13252671
2012,3981,4291,0,-7,-16,71,87,0,0.08359307
2012,4176,4291,0,-1,-8,59,67,0,0.119935066
2012,4623,4291,0,-3,-8,61,69,0,0.100514114
2012,10251,4291,0,-15,-15,66,81,0,0.100512624
2012,10013,4393,0,0,12,71,59,1,0.10731193
2012,2367,4427,0,13,-5,70,75,0,0.08511053
2012,10813,4427,0,5,12,70,58,1,0.06862679
2012,6107,4507,0,7,7,75,68,1,0.12540062
2012,5273,4541,0,15,22,89,67,1,0.090199545
2012,2075,4623,0,-9,-7,62,69,0,0.16388784
2012,2806,4623,0,-3,-4,68,72,0,0.11573483
2012,4291,4623,0,3,8,69,61,1,0.15549389
2012,5273,4623,0,3,-13,44,57,0,0.1277922
2012,6107,4623,0,-1,-3,56,59,0,0.13139671
2012,6656,4691,0,13,19,78,59,1,0.089330874
2012,1074,4900,0,-11,-20,68,88,0,0.12475096
2012,2806,4900,0,-4,10,68,58,1,0.08028747
2012,5776,4900,0,-3,-9,53,62,0,0.103785045
2012,8500,5104,0,-1,7,61,54,1,0.15052126
2012,6622,5239,0,-9,5,65,60,1,0.15614049
2012,4541,5273,0,-15,-22,67,89,0,0.16545495
2012,4623,5273,0,-3,13,57,44,1,0.13658293
2012,8500,5273,0,-8,-4,61,65,0,0.1442484
2012,6274,5409,0,-13,2,86,84,1,0.09432345
2012,10691,5540,0,9,24,73,49,1,0.089023754
2012,10251,5678,0,0,1,59,58,1,0.13765717
2012,1738,5776,0,-5,-17,41,58,0,0.111798376
2012,4900,5776,0,3,9,62,53,1,0.14891165
2012,3159,5956,0,8,-3,63,66,0,0.17483982
2012,4176,5956,0,9,3,60,57,1,0.17622098
2012,7720,5956,0,5,-14,65,79,0,0.16081633
